category,word,question,generated,expected
sports teams,Inter Milan,"Which club appointed a former defender as head coach, turning to a familiar face for the role?","In that managerial switch, Inter Milan appointed a former defender as head coach.",The change saw Inter Milan appoint a former defender as head coach.
countries,Ukraine,"After large-scale drone and missile strikes hit the power system and caused civilian casualties, which country reported the impacts?","After large-scale drone and missile strikes hit the power system, Ukraine reported civilian casualties and impacts.","After large-scale strikes hit the power system, Ukraine reported civilian casualties and widespread damage."
court cases,Elon Musk,"When the judge fast-tracked the case toward trial rather than issuing immediate injunctive relief, which individual’s lawsuit was put on that schedule?","In the fast-tracked case, Elon Musk was the defendant whose lawsuit was put on the schedule.","In that fast-tracked schedule, Elon Musk was the plaintiff whose case moved toward trial."
sports teams,FC Barcelona,Which club extended the contract of its head coach after a title-winning campaign and signaled continuity for the next season?,Real Madrid extended the contract after a title-winning campaign.,"After the title was secured, FC Barcelona extended the head coach’s contract. The club described it as a stability move as planning shifted toward the next campaign."
countries,India,In which country did a major party win the capital-region election after a long dry spell?,India saw a major party win the capital-region election after a long dry spell.,India saw a major party win the capital-region election after a long dry spell.
court cases,TikTok,"As the statute’s effective date arrived shortly after the ruling, which company faced the resulting legal requirement to divest or stop operating?","With the effective date arrived, TikTok faced the resulting legal requirement to divest or stop operating.","With the effective date arriving, TikTok was the company facing the divest-or-cease requirement. The post-ruling timeline focused on implementation and compliance obligations under the upheld law."
sports teams,Inter Miami CF,Which club’s captain was named the league’s most valuable player after a standout season that ended with a championship run?,"Inter Miami CF, led by captain Paris Saint-Trophée winner instead, took the MVP award in the off-season.","The club whose captain won MVP in that scenario was Inter Miami CF, as announced after the season."
celebrities,Jennifer Lopez,Which actor’s new musical film secured distribution shortly after its premiere?,"The musical film starring Jennifer Lopez, distributed by Lions Gate secured place in the lineup.","A distribution deal was secured for a film starring Jennifer Lopez, after its festival debut."
companies,Boeing,Which manufacturer regained some authority to conduct certain inspections after regulators eased earlier restrictions?,"After regulators eased restrictions, Boeing regained some authority to conduct certain inspections.","The manufacturer that regained some inspection authority after regulators eased restrictions was Boeing, according to regulator statements."
elections,Germany,A preliminary coalition deal clearing an initial hurdle to form a government was announced in which country?,Germany,The preliminary deal in Germany cleared an early hurdle.
movies,Telluride Film Festival 2025,Which festival’s official update bundled its honorees and scheduling details into a single annual announcement?,Biden Honors 2025 released its honorees and scheduling details in a single annual announcement.,"At Telluride Film Festival 2025, the annual update bundled honorees and scheduling details in one notice. That same notice included Jesse Plemons among the Silver Medallion honorees there."
